episode,asset,method,mapping,target_far,k,tau,control_far,first_alarm,lead_days,event_alarm_rate,n_event_windows,n_control_windows
Iran 2026,USOIL,standalone_fanogan,exponential,0.2,2,0.247754,0.1953,2026-05-18,18.0,0.7297,37,128
Iran 2026,USOIL,standalone_fanogan,exponential,0.2,3,0.24314,0.1953,2026-05-19,17.0,0.7027,37,128
Iran 2026,USOIL,standalone_tadgan,-,0.05,1,1.390899,0.0469,2026-06-08,4.0,0.3235,68,128
Iran 2026,USOIL,standalone_tadgan,-,0.05,2,1.388023,0.0469,2026-06-09,3.0,0.3088,68,128
Iran 2026,USOIL,standalone_tadgan,-,0.05,3,1.386128,0.0469,2026-06-10,2.0,0.2941,68,128
Iran 2026,USOIL,standalone_tadgan,-,0.1,1,1.38485,0.0938,2026-06-08,4.0,0.3235,68,128
Iran 2026,USOIL,standalone_tadgan,-,0.1,2,1.381677,0.0938,2026-06-09,3.0,0.3088,68,128
Iran 2026,USOIL,standalone_tadgan,-,0.1,3,1.379265,0.0781,2026-06-10,2.0,0.2941,68,128
Iran 2026,USOIL,standalone_tadgan,-,0.2,1,1.369297,0.1953,2026-06-08,4.0,0.3235,68,128
Iran 2026,USOIL,standalone_tadgan,-,0.2,2,1.36468,0.1953,2026-06-09,3.0,0.3088,68,128
Iran 2026,USOIL,standalone_tadgan,-,0.2,3,1.363978,0.1875,2026-06-10,2.0,0.2941,68,128
Iran 2026,USOIL,tranad,exponential,0.05,1,0.037226,0.0469,,,0.0,37,128
Iran 2026,USOIL,tranad,exponential,0.05,2,0.033495,0.0469,,,0.0,37,128
Iran 2026,USOIL,tranad,exponential,0.05,3,0.031916,0.0391,,,0.0,37,128
Iran 2026,USOIL,tranad,exponential,0.1,1,0.034401,0.0938,,,0.0,37,128
Iran 2026,USOIL,tranad,exponential,0.1,2,0.029258,0.0938,,,0.0,37,128
Iran 2026,USOIL,tranad,exponential,0.1,3,0.028865,0.0938,,,0.0,37,128
Iran 2026,USOIL,tranad,exponential,0.2,1,0.029258,0.1953,,,0.0,37,128
Iran 2026,USOIL,tranad,exponential,0.2,2,0.027267,0.1953,,,0.0,37,128
Iran 2026,USOIL,tranad,exponential,0.2,3,0.025067,0.1875,,,0.0,37,128
Iran 2026,USOIL,usad,exponential,0.05,1,1.74536,0.0469,,,0.0,37,128
Iran 2026,USOIL,usad,exponential,0.05,2,1.716266,0.0469,,,0.0,37,128
Iran 2026,USOIL,usad,exponential,0.05,3,1.68448,0.0469,,,0.0,37,128
Iran 2026,USOIL,usad,exponential,0.1,1,1.682257,0.0938,,,0.0,37,128
Iran 2026,USOIL,usad,exponential,0.1,2,1.59246,0.0938,,,0.0,37,128
Iran 2026,USOIL,usad,exponential,0.1,3,1.587438,0.0938,,,0.0,37,128
Iran 2026,USOIL,usad,exponential,0.2,1,1.558506,0.1953,2026-06-16,-2.0,0.027,37,128
Iran 2026,USOIL,usad,exponential,0.2,2,1.537999,0.1953,,,0.0,37,128
Iran 2026,USOIL,usad,exponential,0.2,3,1.507359,0.1953,2026-05-26,13.0,0.027,37,128
Iran 2026,USOIL,vae,exponential,0.05,1,0.647496,0.0469,,,0.0,37,128
Iran 2026,USOIL,vae,exponential,0.05,2,0.63815,0.0391,,,0.0,37,128
Iran 2026,USOIL,vae,exponential,0.05,3,0.623684,0.0469,,,0.0,37,128
Iran 2026,USOIL,vae,exponential,0.1,1,0.623684,0.0938,,,0.0,37,128
Iran 2026,USOIL,vae,exponential,0.1,2,0.584916,0.0938,,,0.0,37,128
Iran 2026,USOIL,vae,exponential,0.1,3,0.584655,0.0938,,,0.0,37,128
Iran 2026,USOIL,vae,exponential,0.2,1,0.474978,0.1953,,,0.0,37,128
Iran 2026,USOIL,vae,exponential,0.2,2,0.45053,0.1875,,,0.0,37,128
Iran 2026,USOIL,vae,exponential,0.2,3,0.397018,0.1953,,,0.0,37,128
Iran 2026,GOLD,anomaly_transformer,exponential,0.05,1,0.007731,0.0469,,,0.0,37,128
Iran 2026,GOLD,anomaly_transformer,exponential,0.05,2,0.002149,0.0469,2026-05-18,18.0,0.973,37,128
Iran 2026,GOLD,anomaly_transformer,exponential,0.05,3,0.001617,0.0469,2026-05-19,17.0,0.9459,37,128
Iran 2026,GOLD,anomaly_transformer,exponential,0.1,1,0.001617,0.0938,2026-05-15,19.0,1.0,37,128
Iran 2026,GOLD,anomaly_transformer,exponential,0.1,2,0.001219,0.0938,2026-05-18,18.0,0.973,37,128
Iran 2026,GOLD,anomaly_transformer,exponential,0.1,3,0.001093,0.0938,2026-05-19,17.0,0.9459,37,128
Iran 2026,GOLD,anomaly_transformer,exponential,0.2,1,0.001093,0.1953,2026-05-15,19.0,1.0,37,128
Iran 2026,GOLD,anomaly_transformer,exponential,0.2,2,0.000944,0.1953,2026-05-18,18.0,0.973,37,128
Iran 2026,GOLD,anomaly_transformer,exponential,0.2,3,0.000899,0.1953,2026-05-19,17.0,0.9459,37,128
Iran 2026,GOLD,dagmm,exponential,0.05,1,6.789807,0.0469,,,0.0,37,128
Iran 2026,GOLD,dagmm,exponential,0.05,2,1.192929,0.0391,,,0.0,37,128
Iran 2026,GOLD,dagmm,exponential,0.05,3,-1.180599,0.0391,,,0.0,37,128
Iran 2026,GOLD,dagmm,exponential,0.1,1,2.602741,0.0938,,,0.0,37,128
Iran 2026,GOLD,dagmm,exponential,0.1,2,-1.024184,0.0938,,,0.0,37,128
Iran 2026,GOLD,dagmm,exponential,0.1,3,-2.56184,0.0859,,,0.0,37,128
Iran 2026,GOLD,dagmm,exponential,0.2,1,-0.221478,0.1953,,,0.0,37,128
Iran 2026,GOLD,dagmm,exponential,0.2,2,-2.823759,0.1953,,,0.0,37,128
Iran 2026,GOLD,dagmm,exponential,0.2,3,-4.206912,0.1875,,,0.0,37,128
Iran 2026,GOLD,deep_svdd,exponential,0.05,1,0.00107,0.0469,,,0.0,37,128
Iran 2026,GOLD,deep_svdd,exponential,0.05,2,0.000857,0.0391,,,0.0,37,128
Iran 2026,GOLD,deep_svdd,exponential,0.05,3,0.000648,0.0469,,,0.0,37,128
Iran 2026,GOLD,deep_svdd,exponential,0.1,1,0.000832,0.0938,,,0.0,37,128
Iran 2026,GOLD,deep_svdd,exponential,0.1,2,0.000648,0.0938,,,0.0,37,128
Iran 2026,GOLD,deep_svdd,exponential,0.1,3,0.000531,0.0938,,,0.0,37,128
Iran 2026,GOLD,deep_svdd,exponential,0.2,1,0.000621,0.1953,,,0.0,37,128
Iran 2026,GOLD,deep_svdd,exponential,0.2,2,0.000505,0.1875,,,0.0,37,128
Iran 2026,GOLD,deep_svdd,exponential,0.2,3,0.000438,0.1953,,,0.0,37,128
Iran 2026,GOLD,hybrid2,arccosh,0.05,1,0.160799,0.0469,,,0.0,37,128
Iran 2026,GOLD,hybrid2,arccosh,0.05,2,0.153976,0.0469,,,0.0,37,128
Iran 2026,GOLD,hybrid2,arccosh,0.05,3,0.153085,0.0469,,,0.0,37,128
Iran 2026,GOLD,hybrid2,arccosh,0.1,1,0.153085,0.0938,,,0.0,37,128
Iran 2026,GOLD,hybrid2,arccosh,0.1,2,0.149898,0.0938,,,0.0,37,128
Iran 2026,GOLD,hybrid2,arccosh,0.1,3,0.145326,0.0938,,,0.0,37,128
Iran 2026,GOLD,hybrid2,arccosh,0.2,1,0.141804,0.1953,,,0.0,37,128
Iran 2026,GOLD,hybrid2,arccosh,0.2,2,0.134414,0.1875,,,0.0,37,128
Iran 2026,GOLD,hybrid2,arccosh,0.2,3,0.124988,0.1953,,,0.0,37,128
Iran 2026,GOLD,hybrid2,arctan,0.05,1,0.015942,0.0469,,,0.0,37,128
Iran 2026,GOLD,hybrid2,arctan,0.05,2,0.01355,0.0469,,,0.0,37,128
Iran 2026,GOLD,hybrid2,arctan,0.05,3,0.011906,0.0469,,,0.0,37,128
Iran 2026,GOLD,hybrid2,arctan,0.1,1,0.014356,0.0938,,,0.0,37,128
Iran 2026,GOLD,hybrid2,arctan,0.1,2,0.012364,0.0938,,,0.0,37,128
Iran 2026,GOLD,hybrid2,arctan,0.1,3,0.01108,0.0859,,,0.0,37,128
Iran 2026,GOLD,hybrid2,arctan,0.2,1,0.012499,0.1953,,,0.0,37,128
Iran 2026,GOLD,hybrid2,arctan,0.2,2,0.010912,0.1953,,,0.0,37,128
Iran 2026,GOLD,hybrid2,arctan,0.2,3,0.010258,0.1953,,,0.0,37,128
Iran 2026,GOLD,hybrid2,cosine,0.05,1,0.2029,0.0469,,,0.0,37,128
Iran 2026,GOLD,hybrid2,cosine,0.05,2,0.180672,0.0469,,,0.0,37,128
Iran 2026,GOLD,hybrid2,cosine,0.05,3,0.153796,0.0469,,,0.0,37,128
Iran 2026,GOLD,hybrid2,cosine,0.1,1,0.1673,0.0938,,,0.0,37,128
Iran 2026,GOLD,hybrid2,cosine,0.1,2,0.153588,0.0938,,,0.0,37,128
Iran 2026,GOLD,hybrid2,cosine,0.1,3,0.148945,0.0781,,,0.0,37,128
Iran 2026,GOLD,hybrid2,cosine,0.2,1,0.148945,0.1953,,,0.0,37,128
Iran 2026,GOLD,hybrid2,cosine,0.2,2,0.140551,0.1953,,,0.0,37,128
Iran 2026,GOLD,hybrid2,cosine,0.2,3,0.135436,0.1797,,,0.0,37,128
Iran 2026,GOLD,hybrid2,exponential,0.05,1,0.260787,0.0469,2026-06-04,6.0,0.027,37,128
Iran 2026,GOLD,hybrid2,exponential,0.05,2,0.230898,0.0469,,,0.0,37,128
Iran 2026,GOLD,hybrid2,exponential,0.05,3,0.226946,0.0469,,,0.0,37,128
Iran 2026,GOLD,hybrid2,exponential,0.1,1,0.230898,0.0938,2026-06-04,6.0,0.027,37,128
Iran 2026,GOLD,hybrid2,exponential,0.1,2,0.205688,0.0938,,,0.0,37,128
Iran 2026,GOLD,hybrid2,exponential,0.1,3,0.199403,0.0938,,,0.0,37,128
Iran 2026,GOLD,hybrid2,exponential,0.2,1,0.195101,0.1953,2026-06-04,6.0,0.027,37,128
Iran 2026,GOLD,hybrid2,exponential,0.2,2,0.175812,0.1953,,,0.0,37,128
Iran 2026,GOLD,hybrid2,exponential,0.2,3,0.169319,0.1953,,,0.0,37,128
Iran 2026,GOLD,isolation_forest,exponential,0.05,1,0.584438,0.0469,,,0.0,37,128
Iran 2026,GOLD,isolation_forest,exponential,0.05,2,0.575674,0.0469,,,0.0,37,128
Iran 2026,GOLD,isolation_forest,exponential,0.05,3,0.57226,0.0469,,,0.0,37,128
Iran 2026,GOLD,isolation_forest,exponential,0.1,1,0.573041,0.0938,,,0.0,37,128
Iran 2026,GOLD,isolation_forest,exponential,0.1,2,0.56355,0.0859,,,0.0,37,128
Iran 2026,GOLD,isolation_forest,exponential,0.1,3,0.551293,0.0938,,,0.0,37,128
Iran 2026,GOLD,isolation_forest,exponential,0.2,1,0.540819,0.1953,2026-06-02,8.0,0.027,37,128
Iran 2026,GOLD,isolation_forest,exponential,0.2,2,0.536837,0.1953,,,0.0,37,128
Iran 2026,GOLD,isolation_forest,exponential,0.2,3,0.526657,0.1797,,,0.0,37,128
Iran 2026,GOLD,omnianomaly,exponential,0.05,1,0.356873,0.0469,,,0.0,37,128
Iran 2026,GOLD,omnianomaly,exponential,0.05,2,0.336042,0.0469,,,0.0,37,128
Iran 2026,GOLD,omnianomaly,exponential,0.05,3,0.264316,0.0391,,,0.0,37,128
Iran 2026,GOLD,omnianomaly,exponential,0.1,1,0.271164,0.0938,2026-06-04,6.0,0.027,37,128
Iran 2026,GOLD,omnianomaly,exponential,0.1,2,0.260372,0.0938,,,0.0,37,128
Iran 2026,GOLD,omnianomaly,exponential,0.1,3,0.255412,0.0938,,,0.0,37,128
Iran 2026,GOLD,omnianomaly,exponential,0.2,1,0.242427,0.1953,2026-05-18,18.0,0.1081,37,128
Iran 2026,GOLD,omnianomaly,exponential,0.2,2,0.238873,0.1953,2026-05-19,17.0,0.027,37,128
Iran 2026,GOLD,omnianomaly,exponential,0.2,3,0.229909,0.1953,2026-05-20,16.0,0.0541,37,128
Iran 2026,GOLD,one_class_svm,exponential,0.05,1,0.371828,0.0469,2026-06-04,6.0,0.027,37,128
Iran 2026,GOLD,one_class_svm,exponential,0.05,2,0.238907,0.0469,,,0.0,37,128
Iran 2026,GOLD,one_class_svm,exponential,0.05,3,0.205653,0.0391,,,0.0,37,128
Iran 2026,GOLD,one_class_svm,exponential,0.1,1,0.205653,0.0938,2026-06-04,6.0,0.027,37,128
Iran 2026,GOLD,one_class_svm,exponential,0.1,2,0.116963,0.0938,,,0.0,37,128
Iran 2026,GOLD,one_class_svm,exponential,0.1,3,0.01571,0.0938,,,0.0,37,128
Iran 2026,GOLD,one_class_svm,exponential,0.2,1,-0.020019,0.1953,2026-06-04,6.0,0.027,37,128
Iran 2026,GOLD,one_class_svm,exponential,0.2,2,-0.107127,0.1953,,,0.0,37,128
Iran 2026,GOLD,one_class_svm,exponential,0.2,3,-0.12541,0.1953,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,arccosh,0.05,1,0.160799,0.0469,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,arccosh,0.05,2,0.153976,0.0469,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,arccosh,0.05,3,0.153085,0.0469,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,arccosh,0.1,1,0.153085,0.0938,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,arccosh,0.1,2,0.149898,0.0938,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,arccosh,0.1,3,0.145326,0.0938,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,arccosh,0.2,1,0.141804,0.1953,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,arccosh,0.2,2,0.134414,0.1875,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,arccosh,0.2,3,0.124988,0.1953,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,arctan,0.05,1,0.015942,0.0469,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,arctan,0.05,2,0.01355,0.0469,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,arctan,0.05,3,0.011906,0.0469,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,arctan,0.1,1,0.014356,0.0938,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,arctan,0.1,2,0.012364,0.0938,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,arctan,0.1,3,0.01108,0.0859,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,arctan,0.2,1,0.012499,0.1953,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,arctan,0.2,2,0.010912,0.1953,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,arctan,0.2,3,0.010258,0.1953,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,cosine,0.05,1,0.2029,0.0469,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,cosine,0.05,2,0.180672,0.0469,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,cosine,0.05,3,0.153796,0.0469,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,cosine,0.1,1,0.1673,0.0938,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,cosine,0.1,2,0.153588,0.0938,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,cosine,0.1,3,0.148945,0.0781,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,cosine,0.2,1,0.148945,0.1953,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,cosine,0.2,2,0.140551,0.1953,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,cosine,0.2,3,0.135436,0.1797,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,exponential,0.05,1,0.260787,0.0469,2026-06-04,6.0,0.027,37,128
Iran 2026,GOLD,standalone_fanogan,exponential,0.05,2,0.230898,0.0469,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,exponential,0.05,3,0.226946,0.0469,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,exponential,0.1,1,0.230898,0.0938,2026-06-04,6.0,0.027,37,128
Iran 2026,GOLD,standalone_fanogan,exponential,0.1,2,0.205688,0.0938,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,exponential,0.1,3,0.199403,0.0938,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,exponential,0.2,1,0.195101,0.1953,2026-06-04,6.0,0.027,37,128
Iran 2026,GOLD,standalone_fanogan,exponential,0.2,2,0.175812,0.1953,,,0.0,37,128
Iran 2026,GOLD,standalone_fanogan,exponential,0.2,3,0.169319,0.1953,,,0.0,37,128
Iran 2026,GOLD,standalone_tadgan,-,0.05,1,0.608616,0.0469,2026-04-01,50.0,1.0,68,128
Iran 2026,GOLD,standalone_tadgan,-,0.05,2,0.606382,0.0469,2026-04-02,49.0,0.9853,68,128
Iran 2026,GOLD,standalone_tadgan,-,0.05,3,0.604741,0.0469,2026-04-06,48.0,0.9706,68,128
Iran 2026,GOLD,standalone_tadgan,-,0.1,1,0.597925,0.0938,2026-04-01,50.0,1.0,68,128
Iran 2026,GOLD,standalone_tadgan,-,0.1,2,0.595416,0.0938,2026-04-02,49.0,0.9853,68,128
Iran 2026,GOLD,standalone_tadgan,-,0.1,3,0.592315,0.0938,2026-04-06,48.0,0.9706,68,128
Iran 2026,GOLD,standalone_tadgan,-,0.2,1,0.564174,0.1953,2026-04-01,50.0,1.0,68,128
Iran 2026,GOLD,standalone_tadgan,-,0.2,2,0.560528,0.1953,2026-04-02,49.0,0.9853,68,128
Iran 2026,GOLD,standalone_tadgan,-,0.2,3,0.556801,0.1953,2026-04-06,48.0,0.9706,68,128
Iran 2026,GOLD,tranad,exponential,0.05,1,0.039307,0.0469,,,0.0,37,128
Iran 2026,GOLD,tranad,exponential,0.05,2,0.034704,0.0469,,,0.0,37,128
Iran 2026,GOLD,tranad,exponential,0.05,3,0.02975,0.0469,,,0.0,37,128
Iran 2026,GOLD,tranad,exponential,0.1,1,0.033999,0.0938,,,0.0,37,128
Iran 2026,GOLD,tranad,exponential,0.1,2,0.028178,0.0938,,,0.0,37,128
Iran 2026,GOLD,tranad,exponential,0.1,3,0.025707,0.0859,,,0.0,37,128
Iran 2026,GOLD,tranad,exponential,0.2,1,0.027046,0.1953,,,0.0,37,128
Iran 2026,GOLD,tranad,exponential,0.2,2,0.023795,0.1953,,,0.0,37,128
Iran 2026,GOLD,tranad,exponential,0.2,3,0.023059,0.1875,,,0.0,37,128
Iran 2026,GOLD,usad,exponential,0.05,1,1.521141,0.0469,,,0.0,37,128
Iran 2026,GOLD,usad,exponential,0.05,2,1.506428,0.0391,,,0.0,37,128
Iran 2026,GOLD,usad,exponential,0.05,3,1.490318,0.0469,,,0.0,37,128
Iran 2026,GOLD,usad,exponential,0.1,1,1.502708,0.0938,,,0.0,37,128
Iran 2026,GOLD,usad,exponential,0.1,2,1.474286,0.0938,,,0.0,37,128
Iran 2026,GOLD,usad,exponential,0.1,3,1.463334,0.0938,,,0.0,37,128
Iran 2026,GOLD,usad,exponential,0.2,1,1.458646,0.1953,2026-05-15,19.0,0.027,37,128
Iran 2026,GOLD,usad,exponential,0.2,2,1.438149,0.1953,,,0.0,37,128
Iran 2026,GOLD,usad,exponential,0.2,3,1.385424,0.1953,2026-05-19,17.0,0.1622,37,128
Iran 2026,EURUSD,anomaly_transformer,exponential,0.05,1,0.008008,0.0455,2026-05-18,19.0,0.0488,41,132
Iran 2026,EURUSD,anomaly_transformer,exponential,0.05,2,0.003906,0.0455,2026-05-15,20.0,0.5122,41,132
Iran 2026,EURUSD,anomaly_transformer,exponential,0.05,3,0.002709,0.0455,2026-05-18,19.0,0.9512,41,132
Iran 2026,EURUSD,anomaly_transformer,exponential,0.1,1,0.003266,0.0985,2026-05-14,21.0,0.9756,41,132
Iran 2026,EURUSD,anomaly_transformer,exponential,0.1,2,0.002356,0.0985,2026-05-15,20.0,0.9756,41,132
Iran 2026,EURUSD,anomaly_transformer,exponential,0.1,3,0.001833,0.0985,2026-05-18,19.0,0.9512,41,132
Iran 2026,EURUSD,anomaly_transformer,exponential,0.2,1,0.001789,0.197,2026-05-14,21.0,1.0,41,132
Iran 2026,EURUSD,anomaly_transformer,exponential,0.2,2,0.001701,0.1894,2026-05-15,20.0,0.9756,41,132
Iran 2026,EURUSD,anomaly_transformer,exponential,0.2,3,0.001538,0.1818,2026-05-18,19.0,0.9512,41,132
Iran 2026,EURUSD,dagmm,exponential,0.05,1,11.039864,0.0455,,,0.0,41,132
Iran 2026,EURUSD,dagmm,exponential,0.05,2,2.539624,0.0455,,,0.0,41,132
Iran 2026,EURUSD,dagmm,exponential,0.05,3,-0.608824,0.0455,,,0.0,41,132
Iran 2026,EURUSD,dagmm,exponential,0.1,1,1.78488,0.0985,,,0.0,41,132
Iran 2026,EURUSD,dagmm,exponential,0.1,2,-0.608824,0.0985,,,0.0,41,132
Iran 2026,EURUSD,dagmm,exponential,0.1,3,-3.626483,0.0985,,,0.0,41,132
Iran 2026,EURUSD,dagmm,exponential,0.2,1,-0.665647,0.197,,,0.0,41,132
Iran 2026,EURUSD,dagmm,exponential,0.2,2,-3.971718,0.197,,,0.0,41,132
Iran 2026,EURUSD,dagmm,exponential,0.2,3,-4.817244,0.1818,,,0.0,41,132
Iran 2026,EURUSD,deep_svdd,exponential,0.05,1,0.000564,0.0455,,,0.0,41,132
Iran 2026,EURUSD,deep_svdd,exponential,0.05,2,0.000463,0.0455,,,0.0,41,132
Iran 2026,EURUSD,deep_svdd,exponential,0.05,3,0.000368,0.0455,,,0.0,41,132
Iran 2026,EURUSD,deep_svdd,exponential,0.1,1,0.000469,0.0985,,,0.0,41,132
Iran 2026,EURUSD,deep_svdd,exponential,0.1,2,0.000368,0.0985,,,0.0,41,132
Iran 2026,EURUSD,deep_svdd,exponential,0.1,3,0.000317,0.0985,,,0.0,41,132
Iran 2026,EURUSD,deep_svdd,exponential,0.2,1,0.000361,0.197,,,0.0,41,132
Iran 2026,EURUSD,deep_svdd,exponential,0.2,2,0.000278,0.1894,,,0.0,41,132
Iran 2026,EURUSD,deep_svdd,exponential,0.2,3,0.00024,0.1818,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,arccosh,0.05,1,0.027754,0.0455,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,arccosh,0.05,2,0.023691,0.0455,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,arccosh,0.05,3,0.023194,0.0455,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,arccosh,0.1,1,0.024035,0.0985,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,arccosh,0.1,2,0.022213,0.0985,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,arccosh,0.1,3,0.022147,0.0985,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,arccosh,0.2,1,0.020731,0.197,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,arccosh,0.2,2,0.019017,0.197,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,arccosh,0.2,3,0.016586,0.197,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,arctan,0.05,1,0.011209,0.0455,2026-06-01,9.0,0.0976,41,132
Iran 2026,EURUSD,hybrid2,arctan,0.05,2,0.010808,0.0379,2026-06-02,8.0,0.0732,41,132
Iran 2026,EURUSD,hybrid2,arctan,0.05,3,0.008965,0.0303,2026-06-02,8.0,0.0976,41,132
Iran 2026,EURUSD,hybrid2,arctan,0.1,1,0.010393,0.0985,2026-06-01,9.0,0.122,41,132
Iran 2026,EURUSD,hybrid2,arctan,0.1,2,0.008965,0.0909,2026-06-01,9.0,0.1463,41,132
Iran 2026,EURUSD,hybrid2,arctan,0.1,3,0.008359,0.0909,2026-06-02,8.0,0.0976,41,132
Iran 2026,EURUSD,hybrid2,arctan,0.2,1,0.008965,0.197,2026-05-29,10.0,0.2195,41,132
Iran 2026,EURUSD,hybrid2,arctan,0.2,2,0.007602,0.197,2026-06-01,9.0,0.1463,41,132
Iran 2026,EURUSD,hybrid2,arctan,0.2,3,0.007169,0.197,2026-06-02,8.0,0.122,41,132
Iran 2026,EURUSD,hybrid2,cosine,0.05,1,0.187163,0.0455,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,cosine,0.05,2,0.160451,0.0379,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,cosine,0.05,3,0.151348,0.0455,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,cosine,0.1,1,0.159639,0.0985,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,cosine,0.1,2,0.151348,0.0985,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,cosine,0.1,3,0.142565,0.0909,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,cosine,0.2,1,0.149738,0.197,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,cosine,0.2,2,0.137577,0.197,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,cosine,0.2,3,0.12734,0.1818,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,exponential,0.05,1,0.250784,0.0455,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,exponential,0.05,2,0.230829,0.0455,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,exponential,0.05,3,0.198638,0.0455,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,exponential,0.1,1,0.205872,0.0985,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,exponential,0.1,2,0.192957,0.0909,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,exponential,0.1,3,0.173887,0.0909,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,exponential,0.2,1,0.165752,0.197,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,exponential,0.2,2,0.150054,0.197,,,0.0,41,132
Iran 2026,EURUSD,hybrid2,exponential,0.2,3,0.14288,0.1894,,,0.0,41,132
Iran 2026,EURUSD,isolation_forest,exponential,0.05,1,0.562248,0.0455,,,0.0,41,132
Iran 2026,EURUSD,isolation_forest,exponential,0.05,2,0.552642,0.0455,,,0.0,41,132
Iran 2026,EURUSD,isolation_forest,exponential,0.05,3,0.552642,0.0379,,,0.0,41,132
Iran 2026,EURUSD,isolation_forest,exponential,0.1,1,0.550458,0.0985,2026-06-05,5.0,0.0244,41,132
Iran 2026,EURUSD,isolation_forest,exponential,0.1,2,0.542618,0.0909,,,0.0,41,132
Iran 2026,EURUSD,isolation_forest,exponential,0.1,3,0.539201,0.0985,,,0.0,41,132
Iran 2026,EURUSD,isolation_forest,exponential,0.2,1,0.538915,0.197,2026-06-05,5.0,0.0244,41,132
Iran 2026,EURUSD,isolation_forest,exponential,0.2,2,0.534468,0.1894,,,0.0,41,132
Iran 2026,EURUSD,isolation_forest,exponential,0.2,3,0.53028,0.1894,,,0.0,41,132
Iran 2026,EURUSD,omnianomaly,exponential,0.05,1,0.372233,0.0455,,,0.0,41,132
Iran 2026,EURUSD,omnianomaly,exponential,0.05,2,0.35392,0.0455,,,0.0,41,132
Iran 2026,EURUSD,omnianomaly,exponential,0.05,3,0.337784,0.0455,,,0.0,41,132
Iran 2026,EURUSD,omnianomaly,exponential,0.1,1,0.353381,0.0985,,,0.0,41,132
Iran 2026,EURUSD,omnianomaly,exponential,0.1,2,0.337581,0.0909,,,0.0,41,132
Iran 2026,EURUSD,omnianomaly,exponential,0.1,3,0.317774,0.0985,,,0.0,41,132
Iran 2026,EURUSD,omnianomaly,exponential,0.2,1,0.314476,0.197,,,0.0,41,132
Iran 2026,EURUSD,omnianomaly,exponential,0.2,2,0.304217,0.197,,,0.0,41,132
Iran 2026,EURUSD,omnianomaly,exponential,0.2,3,0.287317,0.197,,,0.0,41,132
